commander_name,recommended_creature_name,synergy_percentage
Haktos the Unscarred,Kargan Warleader,0.1
"Tishana, Voice of Thunder",Psychosis Crawler,0.47
"Tishana, Voice of Thunder",Prime Speaker Zegana,0.46
"Tishana, Voice of Thunder",Body of Knowledge,0.42
"Tishana, Voice of Thunder",Overbeing of Myth,0.38
"Tishana, Voice of Thunder",Sturmgeist,0.35
"Tishana, Voice of Thunder","Jolrael, Mwonvuli Recluse",0.31
"Tishana, Voice of Thunder","Alandra, Sky Dreamer",0.3
"Tishana, Voice of Thunder","Masumaro, First to Live",0.29
"Tishana, Voice of Thunder",Llanowar Elves,0.24
"Tishana, Voice of Thunder",Elvish Mystic,0.24
"Tishana, Voice of Thunder","Tatyova, Benthic Druid",0.16
"Tishana, Voice of Thunder",Fyndhorn Elves,0.24
"Tishana, Voice of Thunder",Thassa's Oracle,0.12
"Tishana, Voice of Thunder",Laboratory Maniac,0.28
"Tishana, Voice of Thunder",Chasm Skulker,0.28
"Tishana, Voice of Thunder",Coiling Oracle,0.17
"Tishana, Voice of Thunder",Cold-Eyed Selkie,0.17
"Tishana, Voice of Thunder",Merfolk Sovereign,0.2
"Tishana, Voice of Thunder",Kiora's Follower,0.13
"Tishana, Voice of Thunder",Beast Whisperer,0.17
"Tishana, Voice of Thunder",Triskaidekaphile,0.24
"Tishana, Voice of Thunder",Maro,0.24
"Tishana, Voice of Thunder","Kopala, Warden of Waves",0.15
"Tishana, Voice of Thunder",Arbor Elf,0.16
"Tishana, Voice of Thunder",Master of the Pearl Trident,0.12
"Tishana, Voice of Thunder",Seafloor Oracle,0.14
"Tishana, Voice of Thunder","Jolrael, Voice of Zhalfir",0.19
"Tishana, Voice of Thunder",Merfolk Mistbinder,0.13
"Tishana, Voice of Thunder",Svyelun of Sea and Sky,0.11
"Tishana, Voice of Thunder",Merrow Reejerey,0.1
"Tishana, Voice of Thunder",Emperor Mihail II,0.1
"Tishana, Voice of Thunder",Lorescale Coatl,0.17
"Tishana, Voice of Thunder",Aeon Chronicler,0.16
"Tishana, Voice of Thunder",Priest of Titania,0.11
"Tishana, Voice of Thunder",Llanowar Visionary,0.15
"Tishana, Voice of Thunder",Gyre Engineer,0.13
"Tishana, Voice of Thunder",Fanatic of Rhonas,0.1
"Tishana, Voice of Thunder","Soramaro, First to Dream",0.15
"Tishana, Voice of Thunder",Horizon Chimera,0.14
"Tishana, Voice of Thunder",Circle of Dreams Druid,0.12
"Tishana, Voice of Thunder",Forerunner of the Heralds,0.1
"Tishana, Voice of Thunder","Duggan, Private Detective",0.14
"Tishana, Voice of Thunder",Boreal Druid,0.12
"Tishana, Voice of Thunder",Tempest Caller,0.11
"Tishana, Voice of Thunder","Multani, Maro-Sorcerer",0.12
Rankle and Torbran,"Lagomos, Hand of Hatred",0.48
Rankle and Torbran,"Garna, Bloodfist of Keld",0.48
Rankle and Torbran,"Mahadi, Emporium Master",0.48
Rankle and Torbran,Mayhem Devil,0.45
Rankle and Torbran,Loyal Apprentice,0.41
Rankle and Torbran,"Juri, Master of the Revue",0.4
Rankle and Torbran,"Rankle, Master of Pranks",0.39
Rankle and Torbran,"Torbran, Thane of Red Fell",0.39
Rankle and Torbran,Professional Face-Breaker,0.32
Rankle and Torbran,"Syr Konrad, the Grim",0.34
Rankle and Torbran,Mirkwood Bats,0.27
Rankle and Torbran,Reckless Fireweaver,0.33
Rankle and Torbran,Solemn Simulacrum,0.12
Rankle and Torbran,Ophiomancer,0.31
Rankle and Torbran,Xorn,0.26
Rankle and Torbran,Grim Hireling,0.22
Rankle and Torbran,"Braids, Arisen Nightmare",0.23
Rankle and Torbran,Goldspan Dragon,0.23
Rankle and Torbran,Pitiless Plunderer,0.2
Rankle and Torbran,"Magda, Brazen Outlaw",0.27
Rankle and Torbran,"Jadar, Ghoulcaller of Nephalia",0.25
Rankle and Torbran,Pain Distributor,0.26
Rankle and Torbran,Morbid Opportunist,0.14
Rankle and Torbran,"Judith, the Scourge Diva",0.22
Rankle and Torbran,Reassembling Skeleton,0.18
Rankle and Torbran,"Krenko, Tin Street Kingpin",0.21
Rankle and Torbran,"Kalain, Reclusive Painter",0.21
Rankle and Torbran,Impulsive Pilferer,0.18
Rankle and Torbran,"Lord Skitter, Sewer King",0.22
Rankle and Torbran,"Zurzoth, Chaos Rider",0.19
Rankle and Torbran,Marionette Apprentice,0.11
Rankle and Torbran,"Gadrak, the Crown-Scourge",0.18
Rankle and Torbran,Academy Manufactor,0.12
Rankle and Torbran,Ingenious Artillerist,0.16
Rankle and Torbran,Vengeful Tracker,0.18
Rankle and Torbran,Marionette Master,0.1
Rankle and Torbran,Generous Plunderer,0.15
Rankle and Torbran,Lizard Blades,0.12
Rankle and Torbran,Disciple of the Vault,0.1
Rankle and Torbran,Bloodsoaked Champion,0.14
Rankle and Torbran,Zoyowa Lava-Tongue,0.11
Rankle and Torbran,Stormclaw Rager,0.11
Rankle and Torbran,Sardian Avenger,0.12
Rankle and Torbran,"Gimli, Counter of Kills",0.12
"Craig Boone, Novac Guard","Moira Brown, Guide Author",0.76
"Craig Boone, Novac Guard",Paladin Elizabeth Taggerdy,0.58
"Craig Boone, Novac Guard",Grateful Apparition,0.55
"Craig Boone, Novac Guard",Loyal Apprentice,0.54
"Craig Boone, Novac Guard","Lae'zel, Vlaakith's Champion",0.53
"Craig Boone, Novac Guard","Duchess, Wayward Tavernkeep",0.51
"Craig Boone, Novac Guard",Keeper of the Accord,0.48
"Craig Boone, Novac Guard","ED-E, Lonesome Eyebot",0.48
"Craig Boone, Novac Guard","Anim Pakal, Thousandth Moon",0.41
"Craig Boone, Novac Guard","Aurelia, the Law Above",0.41
"Craig Boone, Novac Guard",Overseer of Vault 76,0.43
"Craig Boone, Novac Guard","Adeline, Resplendent Cathar",0.35
"Craig Boone, Novac Guard",Firemane Commando,0.38
"Craig Boone, Novac Guard","Aurelia, the Warleader",0.28
"Craig Boone, Novac Guard",Frontline Medic,0.38
"Craig Boone, Novac Guard","Taii Wakeen, Perfect Shot",0.39
"Craig Boone, Novac Guard",Metastatic Evangel,0.38
"Craig Boone, Novac Guard",Skyknight Vanguard,0.32
"Craig Boone, Novac Guard","Yes Man, Personal Securitron",0.37
"Craig Boone, Novac Guard",Legion Warboss,0.28
"Craig Boone, Novac Guard",Bastion Protector,0.29
"Craig Boone, Novac Guard","Karlach, Fury of Avernus",0.28
"Craig Boone, Novac Guard","Odric, Master Tactician",0.28
"Craig Boone, Novac Guard",Brash Taunter,0.25
"Craig Boone, Novac Guard","Otharri, Suns' Glory",0.27
"Craig Boone, Novac Guard",Captain of the Watch,0.27
"Craig Boone, Novac Guard","Myrel, Shield of Argive",0.2
"Craig Boone, Novac Guard","Gisela, Blade of Goldnight",0.12
"Craig Boone, Novac Guard",Combat Celebrant,0.15
"Craig Boone, Novac Guard","Sierra, Nuka's Biggest Fan",0.22
"Craig Boone, Novac Guard",Securitron Squadron,0.21
"Craig Boone, Novac Guard","Iroas, God of Victory",0.11
"Craig Boone, Novac Guard",Legion Loyalist,0.18
"Craig Boone, Novac Guard","Krenko, Tin Street Kingpin",0.13
"Craig Boone, Novac Guard","Rose, Cutthroat Raider",0.18
"Craig Boone, Novac Guard",Roaming Throne,0.14
"Craig Boone, Novac Guard",Commander Mustard,0.18
"Craig Boone, Novac Guard",Nykthos Paragon,0.17
"Craig Boone, Novac Guard",Powder Ganger,0.17
"Craig Boone, Novac Guard","Darien, King of Kjeldor",0.14
"Craig Boone, Novac Guard",Stuffy Doll,0.14
"Craig Boone, Novac Guard","Solphim, Mayhem Dominus",0.12
"Craig Boone, Novac Guard",Gary Clone,0.14
"Craig Boone, Novac Guard",Norn's Choirmaster,0.12
"Craig Boone, Novac Guard",Reluctant Role Model,0.12
"Craig Boone, Novac Guard",Hero of Bladehold,0.1
"Craig Boone, Novac Guard",Phyrexian Vindicator,0.11
"Craig Boone, Novac Guard",Impassioned Orator,0.11
"Craig Boone, Novac Guard",Mysterious Stranger,0.11
"Sarkhan, Dragon Ascendant","Lathliss, Dragon Queen",0.83
"Sarkhan, Dragon Ascendant",Dragonlord's Servant,0.76
"Sarkhan, Dragon Ascendant",Dragonspeaker Shaman,0.74
"Sarkhan, Dragon Ascendant","Ganax, Astral Hunter",0.69
"Sarkhan, Dragon Ascendant",Goldspan Dragon,0.66
"Sarkhan, Dragon Ascendant",Scourge of Valkas,0.64
"Sarkhan, Dragon Ascendant",Utvara Hellkite,0.61
"Sarkhan, Dragon Ascendant",Stormscale Scion,0.59
"Sarkhan, Dragon Ascendant",Terror of the Peaks,0.56
"Sarkhan, Dragon Ascendant","Atsushi, the Blazing Sky",0.55
"Sarkhan, Dragon Ascendant",Thunderbreak Regent,0.58
"Sarkhan, Dragon Ascendant",Twinflame Tyrant,0.5
"Sarkhan, Dragon Ascendant",Wrathful Red Dragon,0.57
"Sarkhan, Dragon Ascendant","Drakuseth, Maw of Flames",0.52
"Sarkhan, Dragon Ascendant",Dragonmaster Outcast,0.56
"Sarkhan, Dragon Ascendant",Goldlust Triad,0.52
"Sarkhan, Dragon Ascendant","Nogi, Draco-Zealot",0.5
"Sarkhan, Dragon Ascendant",Leyline Tyrant,0.43
"Sarkhan, Dragon Ascendant",Thundermane Dragon,0.48
"Sarkhan, Dragon Ascendant",Reckless Barbarian,0.46
"Sarkhan, Dragon Ascendant",Hellkite Tyrant,0.41
"Sarkhan, Dragon Ascendant",Ancient Copper Dragon,0.43
"Sarkhan, Dragon Ascendant",Balefire Dragon,0.45
"Sarkhan, Dragon Ascendant",Cavern-Hoard Dragon,0.43
"Sarkhan, Dragon Ascendant",Scourge of the Throne,0.45
"Sarkhan, Dragon Ascendant",Parapet Thrasher,0.45
"Sarkhan, Dragon Ascendant",Shivan Devastator,0.39
"Sarkhan, Dragon Ascendant",Minion of the Mighty,0.39
"Sarkhan, Dragon Ascendant",Firespitter Whelp,0.36
"Sarkhan, Dragon Ascendant",Bonehoard Dracosaur,0.33
"Sarkhan, Dragon Ascendant","Dragonhawk, Fate's Tempest",0.33
"Sarkhan, Dragon Ascendant",Magmatic Hellkite,0.34
"Sarkhan, Dragon Ascendant",Swashbuckler Extraordinaire,0.31
"Sarkhan, Dragon Ascendant",Nesting Dragon,0.3
"Sarkhan, Dragon Ascendant",Rapacious Dragon,0.28
"Sarkhan, Dragon Ascendant",Skyline Despot,0.28
"Sarkhan, Dragon Ascendant",Patron of the Arts,0.25
"Sarkhan, Dragon Ascendant",Hellkite Charger,0.24
"Sarkhan, Dragon Ascendant","Gadrak, the Crown-Scourge",0.23
"Sarkhan, Dragon Ascendant",Chaos Dragon,0.23
"Sarkhan, Dragon Ascendant",Slumbering Dragon,0.23
"Sarkhan, Dragon Ascendant",Steel Hellkite,0.17
"Sarkhan, Dragon Ascendant",Roaming Throne,0.13
"Sarkhan, Dragon Ascendant",Tyrant's Familiar,0.18
"Sarkhan, Dragon Ascendant","Ryusei, the Falling Star",0.16
"Sarkhan, Dragon Ascendant",Dragon Mage,0.14
"Sarkhan, Dragon Ascendant",Manaform Hellkite,0.16
"Sarkhan, Dragon Ascendant",Vengeful Ancestor,0.15
"Sarkhan, Dragon Ascendant",Taurean Mauler,0.14
"Sarkhan, Dragon Ascendant",Terror of Mount Velus,0.14
"Sarkhan, Dragon Ascendant",Verix Bladewing,0.15
"Sarkhan, Dragon Ascendant",Thundermaw Hellkite,0.15
"Sarkhan, Dragon Ascendant",Opportunistic Dragon,0.14
"Sarkhan, Dragon Ascendant",Blast-Furnace Hellkite,0.11
"Sarkhan, Dragon Ascendant",Inferno of the Star Mounts,0.12
"Sarkhan, Dragon Ascendant",Themberchaud,0.13
"Sarkhan, Dragon Ascendant",Territorial Hellkite,0.12
"Sarkhan, Dragon Ascendant",Glorybringer,0.11
"Sarkhan, Dragon Ascendant",Tiamat's Fanatics,0.1
"Annie Flash, the Veteran","Wylie Duke, Atiin Hero",0.6
"Annie Flash, the Veteran","Fortune, Loyal Steed",0.46
"Annie Flash, the Veteran",Guardian Sunmare,0.45
"Annie Flash, the Veteran","Emmara, Soul of the Accord",0.44
"Annie Flash, the Veteran",Seraphic Steed,0.43
"Annie Flash, the Veteran","Miriam, Herd Whisperer",0.41
"Annie Flash, the Veteran","Caradora, Heart of Alacria",0.41
"Annie Flash, the Veteran","Kolodin, Triumph Caster",0.4
"Annie Flash, the Veteran","Faldorn, Dread Wolf Herald",0.39
"Annie Flash, the Veteran","Rip, Spawn Hunter",0.37
"Annie Flash, the Veteran",Ornery Tumblewagg,0.37
"Annie Flash, the Veteran","Lagorin, Soul of Alacria",0.37
"Annie Flash, the Veteran","Kona, Rescue Beastie",0.34
"Annie Flash, the Veteran",Bulwark Ox,0.34
"Annie Flash, the Veteran",Seedborn Muse,0.13
"Annie Flash, the Veteran",District Mascot,0.32
"Annie Flash, the Veteran",Intrepid Stablemaster,0.33
"Annie Flash, the Veteran","Calamity, Galloping Inferno",0.33
"Annie Flash, the Veteran",Bounding Felidar,0.3
"Annie Flash, the Veteran",Gila Courser,0.29
"Annie Flash, the Veteran",Drover Grizzly,0.28
"Annie Flash, the Veteran",Cloudspire Captain,0.28
"Annie Flash, the Veteran",Eternal Witness,0.2
"Annie Flash, the Veteran",Congregation Gryff,0.28
"Annie Flash, the Veteran",Unswerving Sloth,0.27
"Annie Flash, the Veteran",Cloudspire Coordinator,0.27
"Annie Flash, the Veteran",Veteran Beastrider,0.26
"Annie Flash, the Veteran","Pia Nalaar, Consul of Revival",0.24
"Annie Flash, the Veteran","Rocco, Street Chef",0.25
"Annie Flash, the Veteran","Magda, Brazen Outlaw",0.24
"Annie Flash, the Veteran",Interface Ace,0.24
"Annie Flash, the Veteran",Drumbellower,0.22
"Annie Flash, the Veteran",Wildfire Awakener,0.21
"Annie Flash, the Veteran","Saryth, the Viper's Fang",0.21
"Annie Flash, the Veteran",Jaspera Sentinel,0.22
"Annie Flash, the Veteran",Party Thrasher,0.2
"Annie Flash, the Veteran",Giant Beaver,0.21
"Annie Flash, the Veteran",Gilded Ghoda,0.21
"Annie Flash, the Veteran",Rambling Possum,0.21
"Annie Flash, the Veteran",Frontier Seeker,0.2
"Annie Flash, the Veteran",Bridled Bighorn,0.2
"Annie Flash, the Veteran",Gloryheath Lynx,0.19
"Annie Flash, the Veteran","Selvala, Eager Trailblazer",0.18
"Annie Flash, the Veteran",Reluctant Role Model,0.18
"Annie Flash, the Veteran",Village Bell-Ringer,0.17
"Annie Flash, the Veteran",Trained Arynx,0.18
"Annie Flash, the Veteran",Dracosaur Auxiliary,0.17
"Annie Flash, the Veteran",Quilled Charger,0.17
"Annie Flash, the Veteran",House Cartographer,0.17
"Annie Flash, the Veteran",Faeburrow Elder,0.13
"Annie Flash, the Veteran",The Wandering Rescuer,0.16
"Annie Flash, the Veteran",Canyon Vaulter,0.16
"Annie Flash, the Veteran",Shepherd of the Clouds,0.15
"Annie Flash, the Veteran",Stubborn Burrowfiend,0.14
"Annie Flash, the Veteran",Aven Interrupter,0.12
"Annie Flash, the Veteran",Glimmer Seeker,0.13
"Annie Flash, the Veteran",Brightfield Mustang,0.13
"Kagha, Shadow Archdruid","Erinis, Gloom Stalker",0.39
"Kagha, Shadow Archdruid",Skull Prophet,0.38
"Kagha, Shadow Archdruid",Circle of the Land Druid,0.37
"Kagha, Shadow Archdruid",Nyx Weaver,0.36
"Kagha, Shadow Archdruid","Syr Konrad, the Grim",0.32
"Kagha, Shadow Archdruid",Aftermath Analyst,0.31
"Kagha, Shadow Archdruid",Dreadhound,0.3
"Kagha, Shadow Archdruid",Eternal Witness,0.19
"Kagha, Shadow Archdruid",Reclamation Sage,0.17
"Kagha, Shadow Archdruid",Satyr Wayfinder,0.27
"Kagha, Shadow Archdruid",Splinterfright,0.29
"Kagha, Shadow Archdruid",Old Rutstein,0.27
"Kagha, Shadow Archdruid",Six,0.25
"Kagha, Shadow Archdruid","Viconia, Drow Apostate",0.29
"Kagha, Shadow Archdruid",World Shaper,0.24
"Kagha, Shadow Archdruid",Old Stickfingers,0.25
"Kagha, Shadow Archdruid",Honest Rutstein,0.18
"Kagha, Shadow Archdruid",Glowspore Shaman,0.25
"Kagha, Shadow Archdruid",Stitcher's Supplier,0.2
"Kagha, Shadow Archdruid",Stinkweed Imp,0.22
"Kagha, Shadow Archdruid","Tormod, the Desecrator",0.25
"Kagha, Shadow Archdruid","Akawalli, the Seething Tower",0.23
"Kagha, Shadow Archdruid","Izoni, Thousand-Eyed",0.19
"Kagha, Shadow Archdruid","Uurg, Spawn of Turg",0.23
"Kagha, Shadow Archdruid",Golgari Thug,0.19
"Kagha, Shadow Archdruid",Ramunap Excavator,0.17
"Kagha, Shadow Archdruid",Deathbloom Ritualist,0.22
"Kagha, Shadow Archdruid",Acolyte of Affliction,0.22
"Kagha, Shadow Archdruid","Shigeki, Jukai Visionary",0.18
"Kagha, Shadow Archdruid",Underrealm Lich,0.17
"Kagha, Shadow Archdruid",Golgari Grave-Troll,0.14
"Kagha, Shadow Archdruid",Undead Butler,0.18
"Kagha, Shadow Archdruid",The Mycotyrant,0.17
"Kagha, Shadow Archdruid",Timeless Witness,0.16
"Kagha, Shadow Archdruid",Golgari Findbroker,0.15
"Kagha, Shadow Archdruid",Millikin,0.15
"Kagha, Shadow Archdruid",Ravenous Chupacabra,0.12
"Kagha, Shadow Archdruid",Skyfisher Spider,0.1
"Kagha, Shadow Archdruid",Springbloom Druid,0.1
"Kagha, Shadow Archdruid",The Gitrog Monster,0.11
"Kagha, Shadow Archdruid",Gravebreaker Lamia,0.14
"Kagha, Shadow Archdruid",Archpriest of Shadows,0.13
"Kagha, Shadow Archdruid","Sivriss, Nightmare Speaker",0.12
"Kagha, Shadow Archdruid",Genesis,0.11
"Kagha, Shadow Archdruid",Chupacabra Echo,0.12
"Kagha, Shadow Archdruid",Blanchwood Prowler,0.1
Hazezon Tamar,"Purphoros, God of the Forge",0.55
Hazezon Tamar,Oracle of Mul Daya,0.42
Hazezon Tamar,Avenger of Zendikar,0.4
Hazezon Tamar,Sakura-Tribe Elder,0.32
Hazezon Tamar,"Azusa, Lost but Seeking",0.36
Hazezon Tamar,Craterhoof Behemoth,0.35
Hazezon Tamar,"Jetmir, Nexus of Revels",0.25
Hazezon Tamar,Dryad of the Ilysian Grove,0.34
Hazezon Tamar,Eternal Witness,0.3
Hazezon Tamar,"Mondrak, Glory Dominus",0.28
Hazezon Tamar,Scute Swarm,0.23
Hazezon Tamar,Wood Elves,0.25
Hazezon Tamar,"Elesh Norn, Grand Cenobite",0.26
Hazezon Tamar,Ramunap Excavator,0.24
Hazezon Tamar,Lovisa Coldeyes,0.26
Hazezon Tamar,Lotus Cobra,0.22
Hazezon Tamar,"Baylen, the Haymaker",0.17
Hazezon Tamar,"Elesh Norn, Mother of Machines",0.2
Hazezon Tamar,Esper Sentinel,0.1
Hazezon Tamar,Agate Instigator,0.17
Hazezon Tamar,Tireless Tracker,0.18
Hazezon Tamar,Tireless Provisioner,0.11
Hazezon Tamar,"Jinnie Fay, Jetmir's Second",0.1
Hazezon Tamar,Knight of New Alara,0.17
Hazezon Tamar,Courser of Kruphix,0.17
Hazezon Tamar,Enduring Courage,0.12
Hazezon Tamar,"Moraug, Fury of Akoum",0.13
Hazezon Tamar,Rhys the Redeemed,0.1
Hazezon Tamar,Witty Roastmaster,0.12
Hazezon Tamar,Anger,0.13
Hazezon Tamar,"Maja, Bretagard Protector",0.12
Hazezon Tamar,Moonshaker Cavalry,0.11
Hazezon Tamar,Ogre Battledriver,0.13
Hazezon Tamar,"Hazezon, Shaper of Sand",0.1
Hazezon Tamar,Academy Rector,0.12
Hazezon Tamar,Knight of the Reliquary,0.11
Hazezon Tamar,Dryad Arbor,0.12
Eutropia the Twice-Favored,Setessan Champion,0.67
Eutropia the Twice-Favored,Eidolon of Blossoms,0.67
Eutropia the Twice-Favored,Sanctum Weaver,0.53
Eutropia the Twice-Favored,Destiny Spinner,0.51
Eutropia the Twice-Favored,Verduran Enchantress,0.46
Eutropia the Twice-Favored,Entity Tracker,0.44
Eutropia the Twice-Favored,"Callaphe, Beloved of the Sea",0.42
Eutropia the Twice-Favored,Generous Visitor,0.4
Eutropia the Twice-Favored,Herald of the Pantheon,0.38
Eutropia the Twice-Favored,Fathom Mage,0.3
Eutropia the Twice-Favored,"Renata, Called to the Hunt",0.31
Eutropia the Twice-Favored,Kami of Whispered Hopes,0.22
Eutropia the Twice-Favored,Protean Thaumaturge,0.28
Eutropia the Twice-Favored,Evolution Witness,0.24
Eutropia the Twice-Favored,Nessian Wanderer,0.28
Eutropia the Twice-Favored,Nylea's Forerunner,0.25
Eutropia the Twice-Favored,Shimmerwing Chimera,0.24
Eutropia the Twice-Favored,Cold-Eyed Selkie,0.11
Eutropia the Twice-Favored,Yavimaya Enchantress,0.22
Eutropia the Twice-Favored,Tanglespan Lookout,0.21
Eutropia the Twice-Favored,Arasta of the Endless Web,0.2
Eutropia the Twice-Favored,Archetype of Imagination,0.17
Eutropia the Twice-Favored,Enduring Curiosity,0.17
Eutropia the Twice-Favored,Weaver of Harmony,0.2
Eutropia the Twice-Favored,Argothian Enchantress,0.19
Eutropia the Twice-Favored,"Ivy, Gleeful Spellthief",0.19
Eutropia the Twice-Favored,Nylea's Colossus,0.19
Eutropia the Twice-Favored,Flux Channeler,0.16
Eutropia the Twice-Favored,Fear of Impostors,0.18
Eutropia the Twice-Favored,Kami of Transience,0.18
Eutropia the Twice-Favored,Whitewater Naiads,0.16
Eutropia the Twice-Favored,"Shigeki, Jukai Visionary",0.13
Eutropia the Twice-Favored,Nyx Herald,0.16
Eutropia the Twice-Favored,Colossal Skyturtle,0.1
Eutropia the Twice-Favored,Fang of Shigeki,0.15
Eutropia the Twice-Favored,Riptide Chimera,0.15
Eutropia the Twice-Favored,Archetype of Endurance,0.13
Eutropia the Twice-Favored,Trickster's Elk,0.13
Eutropia the Twice-Favored,Elvish Archivist,0.13
Eutropia the Twice-Favored,Nexus Wardens,0.13
Eutropia the Twice-Favored,Nyxborn Hydra,0.12
Eutropia the Twice-Favored,Composer of Spring,0.12
Eutropia the Twice-Favored,Triton Wavebreaker,0.12
Eutropia the Twice-Favored,Eidolon of Philosophy,0.1
Eutropia the Twice-Favored,Fear of Sleep Paralysis,0.1
The Wandering Rescuer,Masako the Humorless,0.58
The Wandering Rescuer,"Adeline, Resplendent Cathar",0.47
The Wandering Rescuer,Knight-Errant of Eos,0.37
The Wandering Rescuer,Knight of the White Orchid,0.16
The Wandering Rescuer,Loran of the Third Path,0.25
The Wandering Rescuer,Esper Sentinel,0.1
The Wandering Rescuer,Keeper of the Accord,0.24
The Wandering Rescuer,Mother of Runes,0.2
The Wandering Rescuer,"Mangara, the Diplomat",0.24
The Wandering Rescuer,Enduring Innocence,0.26
The Wandering Rescuer,Mentor of the Meek,0.14
The Wandering Rescuer,Bastion Protector,0.24
The Wandering Rescuer,Welcoming Vampire,0.16
The Wandering Rescuer,"Myrel, Shield of Argive",0.25
The Wandering Rescuer,Reluctant Role Model,0.31
The Wandering Rescuer,"Bennie Bracks, Zoologist",0.26
The Wandering Rescuer,Moonshaker Cavalry,0.18
The Wandering Rescuer,"Toby, Beastie Befriender",0.26
The Wandering Rescuer,Jacked Rabbit,0.26
The Wandering Rescuer,Guide of Souls,0.2
The Wandering Rescuer,Giver of Runes,0.17
The Wandering Rescuer,Cathar Commando,0.16
The Wandering Rescuer,Coppercoat Vanguard,0.22
The Wandering Rescuer,"Odric, Lunarch Marshal",0.19
The Wandering Rescuer,"Odric, Master Tactician",0.14
The Wandering Rescuer,Glimmer Seeker,0.23
The Wandering Rescuer,Charismatic Conqueror,0.18
The Wandering Rescuer,Defiler of Faith,0.1
The Wandering Rescuer,"Michiko Konda, Truth Seeker",0.18
